,id,created_at,author_id,text,name,username,location
121,98510809,2022-03-01T17:14:11.000Z,98510809,"@VodafoneUK A spring break in Lanzarote, ideal after a UK winter. #VodafoneTreats https://t.co/fBvptYmamf",Michael Lee,micmacmonkey,boro
122,7.10814E+17,2022-03-01T17:13:30.000Z,7.10814E+17,"@VodafoneUK Beautiful St Ives Cornwall, because summer is just around the corner!!! 👍👍👍👍 https://t.co/96BiWBa5p6",Mark powner,Markpowner2,
123,262676022,2022-03-01T17:13:17.000Z,262676022,@VodafoneUK 😉,Tomi,GadgetsBoy,"Worldwide, currently in London"
124,31425049,2022-03-01T17:12:12.000Z,31425049,@VodafoneUK First time swimming with my daughter on holiday 🥺💕 https://t.co/0C1983CSJo,Catriona Welch,catbyrne_,"Edinburgh, Scotland"
125,1514329046,2022-03-01T17:08:48.000Z,1514329046,@VodafoneUK Happy first day of Spring! Last weekend was a fun adventure and to be at one with nature in the Welsh countryside and gorgeous Waterfalls #VodafoneTreats 😍 https://t.co/TCoOFD0c43,⭐️LittleOne⭐️,missinflower,"London, England"
126,353911023,2022-03-01T17:07:09.000Z,353911023,@VodafoneUK UPDATE working now!?!,William Haigh,VVilliamHaigh,Yorkshire. 
127,141015271,2022-03-01T17:06:17.000Z,141015271,@VodafoneUK Because as hard as the last few years have been for many. . . It’s made us realise just how beautiful our own country is! Taken on the beautiful Isle Of Skye 🏴󠁧󠁢󠁳󠁣󠁴󠁿❤️ #VodafoneTreats https://t.co/nhvDGrCxgo,Donna,Stewp67,"Scotland, United Kingdom"
128,1.22411E+18,2022-03-01T17:05:00.000Z,1.22411E+18,@VodafoneUK This is my husband Gordon and I in Turkey two weeks ago! Check out those smiles 😃  the first time abroad in three years. #VodafoneTreats https://t.co/Jg6Rg4dij5,Alex McKay,alexmckay1976,"Preston , England"
129,1.44099E+18,2022-03-01T17:02:41.000Z,1.44099E+18,@VodafoneUK #VodafoneTreats walking the dogs in the countryside https://t.co/Wl4HtEZOfy,🇺🇦 kayleigh white 🇺🇦,Mum24DogsUK,United Kingdom
130,2748578184,2022-03-01T17:02:33.000Z,2748578184,@VodafoneUK From an awesome trip last Spring to Croyde Bay! What a view 🤩 https://t.co/7oBD5anTcz,Stewlander 🕺,StewHicks,"London, England"
131,2929157482,2022-03-01T17:02:00.000Z,2929157482,@VodafoneUK Springiest adventure I’ve had recently. Nails putting a spring in my step and making me feel good 🥰💅🏾 #VodafoneTreats https://t.co/SzDcPewYZR,Keen Bean,keenbean0129,United Kingdom
132,537137004,2022-03-01T16:55:01.000Z,537137004,Flippers unite for Pancake Day @VodafoneUK 🥞 https://t.co/YRBXjHt0z9,Grosvenor Centre,GSC_Chester,"Chester, England"
133,466341559,2022-03-01T16:43:05.000Z,466341559,"@dailysnapbymt Hi, thanks for reaching out. Please contact @VodafoneUK who will be able to assist you with your query.",Vodafone Group,VodafoneGroup,"London, UK"
134,262676022,2022-03-01T16:41:45.000Z,262676022,@Casey @VodafoneUK Absolutely 👌🏾,Tomi,GadgetsBoy,"Worldwide, currently in London"
135,1.01491E+18,2022-03-01T16:39:59.000Z,1.01491E+18,@VodafoneUK First phone was the Nokia 365 my favourite phone is the Huawei P Smart 2021 my first game was Minecraft and still my favourite,Harris mirza,Lightning51234,"Birmingham, England"
136,353911023,2022-03-01T16:08:09.000Z,353911023,@VodafoneUK people are trying to call me but says my phone is switched off or currently unable to WHY!?!,William Haigh,VVilliamHaigh,Yorkshire. 
137,1575813728,2022-03-01T15:38:36.000Z,1575813728,"@VodafoneUK phone collected for repair on Friday ,  it’s not showing on your update and also promised a courtesy phone ? Not received anything - already had 2 phone convos prior !!! Poor service https://t.co/Ljcq4bV5mI",Paul Chamberlain,Paul35840334,"Tolsta Chaolais, Western Isles"
138,113446660,2022-03-01T15:21:17.000Z,113446660,"@VodafoneUK I need help moving address, but the only way to do so is via phone. I've been waiting for 1h and 17 minutes, still no answer😡 Is there another way (e.g. visiting a store) to complete my home broadband move?",Luca ^Tyrian^,Tyrian3,"London, England"
139,184814028,2022-03-01T15:09:09.000Z,184814028,"@VodafoneUK First phone: Motorola flip
Favourite phone: iPhone 12
First mobile game: snake
Favourite mobile game: flow free",Kris Keane,kbkeane,"Edinburgh, UK"
140,1.06839E+18,2022-03-01T14:51:52.000Z,1.06839E+18,Taking advantage of the @VodafoneUK #verymerewards with #pancakes #PancakeTuesday #shrovetuesday https://t.co/diMYGUjV6x,Paul 🚁,abzpaul,"Aberdeenshire, Scotland "
141,1.30688E+18,2022-03-01T14:22:09.000Z,1.30688E+18,"@VodafoneUK First phone: Phillips Savvy (what a phone! 🤣)
Favourite Phone: Huawei P30 (the camera 😘👌)
First game: Snake 🐍
Favourite Game: Wordle
#VodafoneTreats",💫 Michelle 💫,Michelle_C_123,"Tyne and Wear, England"
142,1.33187E+18,2022-03-01T13:57:21.000Z,1.33187E+18,@VodafoneUK sick and tired of Vodafone they ended me up in hospital last night and now the advisor still can’t see how to look after peoples well-being he is selfish after I said to him if he doesn’t stop I will go outside and do self harm or harm to others he was just bothered,nicholas yee,nicholasyee12,"London, England"
143,281483944,2022-03-01T13:28:29.000Z,281483944,"@VodafoneUK Hi, it is a Samsung s21",Carl Edwards,carl_edwards85,Widnes
144,20400373,2022-03-01T13:08:23.000Z,20400373,"@VodafoneUK First Phone: Nokia 5110
Favourite Phone: Sony Ericsson Cyber Shot C902
First Mobile Game: Snake
Favourite Mobile Game: Dumb Ways To Die

#VodaphoneTreats",Yasmin 🇺🇦,deesabird,"Scotland, United Kingdom"
145,1.08097E+18,2022-03-01T12:32:25.000Z,1.08097E+18,"@VodafoneUK First phone: Nokia 3310
Favourite phone: Probably my current phone the Samsung S21 as it takes great photos
First mobile game: Snake 
Favourite mobile game: Has to be temple run, so addictive
#VodafoneTreats",Paige Amber,PaigePride4,"Cardiff, Wales"
146,974109800,2022-03-01T12:19:58.000Z,974109800,"@VodafoneUK First phone: Nokia 3310, Favourite phone: iPhone 11📱, First mobile game: Snake, Favourite mobile game: Snake!! 🐍 #VodafoneTreats",𝗟𝗨𝗖𝗜𝗘 𝗝𝗢𝗡𝗘𝗦,LucieJones86,England
147,151577278,2022-03-01T12:05:14.000Z,151577278,"Absolute joke @VodafoneUK .. over two hours on the phone regarding a complaint to be booked an app with somebody higher up to never receive the call, yet again waste of time.. months this has been going on!!!! https://t.co/D9QaBeVsML",leah,lleahmcm,
148,6320652,2022-03-01T11:43:37.000Z,6320652,@VodafoneUK Nope - Proxy issues... any ideas how to resolve?,Mike Day,mikedayUK,Cheltenham
149,1.32217E+18,2022-03-01T11:33:32.000Z,1.32217E+18,"@VodafoneUK Lg shine
iPhone 
Snake
And I’ve spent an embarrassing amount of time playing cookie run 😅 
#VodafoneTreats",Chris,Scarymonster912,
150,6320652,2022-03-01T11:17:08.000Z,6320652,"@VodafoneUK I'm trying to pick my entertainment package, and getting 404/Bad Gateway. Please can you check? https://t.co/LyAUPpGiI3",Mike Day,mikedayUK,Cheltenham
151,20199275,2022-03-01T10:45:01.000Z,20199275,"@VodafoneUK First phone: Nokia 3210
Favourite phone: Google Pixel 4a (5G)
First mobile game: Snake!
Favourite mobile game: Pokémon Go
#VodafoneTreats",Colin Bowett,MonkeyMan16,"Stockport, United Kingdom"
152,320723584,2022-03-01T10:38:11.000Z,320723584,"@VodafoneUK #VodafoneTreats

First phone:  Nokia 3210
Favourite phone: Samsung Galaxy 
First mobile game: Tetris
Favourite mobile game:  Snake
#VodafoneTreats",Felicity Williams,williamsgwynfa,North Wales
153,16031661,2022-03-01T10:30:22.000Z,16031661,Join @VodafoneUK broadband And we’ll each be rewarded with a £25 Amazon Gift Card #Voucher #code #vodafonebroadband https://t.co/U56gnNYNxj,cadere in occidente,cadere_in,Terms and Conditions Apply
154,106791493,2022-03-01T10:04:19.000Z,106791493,"@VodafoneUK First phone: MYC5-2V VODAFONE Flip Phone In pink 💝📱 
Favourite phone: Samsung SGH C300 iron man red  ♥️ ☎️ 
First mobile game: snake 🐍 
Favourite mobile game: petz 🐶🐾 or the sims mobile 💚 #VodafoneTreats  @VodafoneUK",LARISSAJULIE-ANNE✨,Larissaloulou,"London, England"
155,281483944,2022-03-01T09:58:10.000Z,281483944,"@VodafoneUK   hi, I am still getting very limited service in the WA8 area, this has only happen in the last 6 weeks, is there a reason?",Carl Edwards,carl_edwards85,Widnes
156,175745994,2022-03-01T09:57:03.000Z,175745994,"@VodafoneUK First phone. Can't remember it's name but it was black on the back red on the front. Flat and then curved halfway up one side. Prize if any knows. 
Favourite was HTC one M8 what a beauty.
First mobile game was snake. 
Favourite mobile game snake!",Pedder,Just_Pedder,"Runcorn, England"
157,7.10814E+17,2022-03-01T09:51:33.000Z,7.10814E+17,"@VodafoneUK Nokia 3210, iPhone 12 Pro, snake, zen pinball party",Mark powner,Markpowner2,
158,526688968,2022-03-01T09:37:36.000Z,526688968,@VodafoneUK Last Thursday (24th),Ben Duffin,duffin_b,"Milton Keynes, England"
159,9.41966E+17,2022-03-01T09:12:01.000Z,9.41966E+17,@VodafoneUK Please can someone contact me regarding my abysmal mobile signal due to local mast issues (Again) requesting a refund.,neil,neil11103402,United Kingdom
160,62813641,2022-03-01T09:09:58.000Z,62813641,@FaisalS24145671 @AhmedShelbaya @VodafoneUK Yeah. They suck at customer service at times but people are dying. This is not about you.,Jericho Rayel Timbol,jerichorayel,Antarctica
161,1.32181E+18,2022-03-01T08:52:46.000Z,1.32181E+18,"@VodafoneUK First phone Motorola 322e I think. Favourite phone my current, Samsung A52. First mobile game snake. Yes I'm *that* old. Favourite mobile game so far Fallout Shelter",lady_ faelloryn,Faelloryn1979,
162,22361121,2022-03-01T08:51:03.000Z,22361121,@VodafoneUK Still remember when texts were pay per letter to send hence all the shorthand,Sheila Synnott,Lalaqfc,
163,22361121,2022-03-01T08:48:39.000Z,22361121,"@VodafoneUK First phone: Motorola C520
Favourite phone: Sony W800i
First mobile game: Snake ( of course!)
Favourite mobile game: COD Mobile",Sheila Synnott,Lalaqfc,
164,93415686,2022-03-01T08:33:13.000Z,93415686,"@VodafoneUK Nokia 3210
Motorola Pebl 
Snake 
Wordscapes 

I absolutely loved my orange Pebl 😍 #VodafoneTreats",Mary ✨,mary_c_1985,"Staffordshire, England "
165,3431435331,2022-03-01T08:26:30.000Z,3431435331,@VodafoneUK Best food day of the year https://t.co/veBppgLgUH,Darren,Darrenjs68,"South West, England"
166,41894658,2022-03-01T08:11:15.000Z,41894658,"@VodafoneUK Orange motorola
My flip newgen
Snake game
And now the logo game
#vodafonetreats https://t.co/eV9mVkwgGM",Staceyhillx,staceyhillx,england 
167,176840383,2022-03-01T08:08:05.000Z,176840383,Tried for 3 hours yesterday to get a 3rd unlimited data max sim from @VodafoneUK only to be told I can't get one because I have recently added a 2nd sim how does this help #BackBritishFarming and #UKBusiness contact us if you can fix it https://t.co/NgqU2g1e3w,Wayne & Sue,oaksbarnfarm,Alcester Warwickshire 
168,1.21178E+18,2022-03-01T08:06:41.000Z,1.21178E+18,"@VodafoneUK #VodafoneTreats
First phone: LG KS360 (classic slide phone)
Favourite phone: HTC Desire 626 (First phone I saved for)
First mobile game: Flappy Bird
Favourite mobile game: Peggle Blast",Ashley,Ashley9Collins,"Wales, United Kingdom"
169,273134199,2022-03-01T08:06:00.000Z,273134199,"@VodafoneUK First phone: Nokia 3310
Favourite phone: IPhone 11
First mobile game: Snake 
Favourite mobile game: Candy Crush 

#VodafoneTreats",Zoey Deacon,Zoey_d1,leicester
170,107029339,2022-03-01T07:23:25.000Z,107029339,"@VodafoneUK First phone:  Nokia 3210
Favourite phone:   Huawei P30
First mobile game:  Snake 
Favourite mobile game:  Candy Crush

It's amazing how far mobiles have come!  It seems crazy to think that when I was student they weren't even invented!  

#VodafoneTreats",⚡⚡ Lisa Hughes ⚡⚡,thequeenosheba,"Cleckheaton, West Yorkshire"
171,1.08489E+18,2022-03-01T07:23:12.000Z,1.08489E+18,"@VodafoneUK First phone: Nokia 3310
Favourite phone: Apple
First mobile game: Snake
Favourite mobile game: Bubble Blast 🥰",Louise Craven,loubie_craz,"Leeds, England"
172,23945478,2022-03-01T07:17:21.000Z,23945478,@billysastard1 @VodafoneUK Ah - you'd be right there. The 8110 is the one - 20-odd years ago - memory is going !,Mike French,MeonshoreMike,"Fareham, Hampshire"
173,190021837,2022-03-01T06:43:44.000Z,190021837,"@VodafoneUK First phone: Nokia 3310
Favourite phone: Iphone 📱
First mobile game: Snake 🐍
Favourite mobile game: Candy Crush 💎
#VodafoneTreats",James 👨🏻‍🦰,jamesmwareham,
174,1364135130,2022-03-01T06:40:54.000Z,1364135130,"@VodafoneUK Nokia, Nokia, tetris, tetras 📱",Nicole Meho,Nicole_Meho,
175,41199281,2022-03-01T05:56:00.000Z,41199281,"@VodafoneUK Nokia 5110 (that antenna tho)
Sony Ericsson W800i 🎵 
Snake 🐍 
The Sims",Tayla Courtice,TaylaCourtice,United Kingdom
176,578829484,2022-03-01T05:52:58.000Z,578829484,"@VodafoneUK Nokia 3210
S21 Ultra 
Snake on Nokia 3210
Snake- classic
#VodafoneTreats",LEE_MC20,LEE_MC20,"England, United Kingdom"
177,1496610727,2022-03-01T05:31:35.000Z,1496610727,"@VodafoneUK First phone was a £10 basic Bt cellnet phone with a sonar ringtone!
Fave phone was the Nokia n95 8gb,camera was amazing for its time.
Snake was the first game I got into.
Zynga poker passed a lot of hours for me! #VodafoneTreats",andy carmichael,andycarmo1975,"Hull, England"
178,1.091E+18,2022-03-01T02:26:51.000Z,1.091E+18,"@VodafoneUK #VodafoneTreats

First phone: Nokia 3310
Favourite phone: IPhone 
First mobile game: Snake
Favourite mobile game: Solitaire",margaret dixon,scotsbint,west midlands
179,226166106,2022-03-01T01:24:35.000Z,226166106,"@VodafoneUK #VodafoneTreats

First phone: Sharp GX10
Favourite phone: Samsung S22 Ultra
First mobile game: Snake
Favourite mobile game: Dragonball Z Dokkan",Wayne Yip,chibiyippy,
180,271415369,2022-03-01T00:11:28.000Z,271415369,@VodafoneUK First phone : Nokia / fav phone ; iPhone / first mobile game ; snake and fav mobile game : candy crush,cruz aguilera,bionic1979,"London, England"
181,2831515547,2022-03-01T00:06:14.000Z,2831515547,"@VodafoneUK My 1st phone was the Nokia 3310 with its changeable covers. 
Favourite phone is the iPhone XR, still currently using it over 3 years on from getting it.
First mobile game was the classic snake 🐍 
Favourite mobile game of all time, FM mobile, I’ve killed many hrs playing that",Andrew,forbesy19811,
182,1.08138E+18,2022-02-28T23:49:57.000Z,1.08138E+18,@VodafoneUK #LOVE https://t.co/Kfv8QJccWY,#SaveEnglandFromTheTories | 🤦🏽‍♀️Yvonne🤦🏽‍♀️,AlcoFreeFoodie,"Liverpool, England"
183,54853427,2022-02-28T23:45:59.000Z,54853427,"@VodafoneUK 6320i
Flip 3
Snake
Angry birds",james halpin,halpinj007,"Towcester, England"
184,202344410,2022-02-28T23:39:56.000Z,202344410,@VodafoneUK #LOVE 💙💙 https://t.co/9dA1WYb4PG,🦩 ᗰᗩᖇIᗩ ᕼᗩᑕKETT 💕🌈 🏕,HackettLady,Birmingham
185,3431713522,2022-02-28T23:34:07.000Z,3431713522,@VodafoneUK #LOVE https://t.co/g9RLgacihP,Cat,travellingcat11,UK
186,3783514755,2022-02-28T23:30:07.000Z,3783514755,"@VodafoneUK Motorola
iPhone 11
Snake
https://t.co/8nNcyQvEAY #VodafoneTreats",Daisy Watkins 🤍,daiswatkins,"Bristol, UK"
187,238796848,2022-02-28T23:06:16.000Z,238796848,"@VodafoneUK First phone: Nokia 5110. 1999 on PAYG.
Favourite phone: Sony Xperia XZ Premium. Lasted years with excellent battery life until the end. Only replaced it cos the usb port failed!
First mobile game: snake
Favourite mobile game: probably candy crush.",Ste,LegoVRS1,"Preston, England"
188,17942486,2022-02-28T22:58:29.000Z,17942486,"@VodafoneUK #VodafoneTreats

First phone: Nokia 6210
Favourite phone: Pixel 4a
First mobile game: Snake
Favourite mobile game: Candy Crush",🎠Nicola Sadler🎠,nicolasadler,
189,1137503203,2022-02-28T22:49:30.000Z,1137503203,"@VodafoneUK Nokia3210
iPhone XR
Snake 
Candy crush",pamela hodgson 😁,pamelahodgson3,Northeast
190,30430057,2022-02-28T22:47:11.000Z,30430057,@VodafoneUK @VOXI_UK been trying for a few days now to change my number over from Vodafone to Voxi with absolutely no success the first half a dozen times and now I'm being told my PAC code is invalid! Why is this being difficult? I can't just switch either because I'm contract!,Jodie Emma Rose 🖤 SW TH DN,blondeyBoudicca,"England, United Kingdom"
191,738538783,2022-02-28T22:42:19.000Z,738538783,"@VodafoneUK BenQ-Siemens EF61,LG KS360,Snake,Dream Blast",catrin,catfacespnfan,United Kingdom
192,198065433,2022-02-28T22:38:03.000Z,198065433,"@VodafoneUK #VodafoneTreats

First phone: Nokia 3310
Favourite phone: Samsung Note 10
First mobile game: Snakes 
Favourite mobile game: Candy Crush",🎊 ZobieOne 🎉,ZoeyPMA,Nottingham 
193,198065433,2022-02-28T22:36:16.000Z,198065433,@VodafoneUK #LOVE our 11 month old pooch Ella x already our world https://t.co/BuOZTaasly,🎊 ZobieOne 🎉,ZoeyPMA,Nottingham 
194,1.1341E+18,2022-02-28T22:32:06.000Z,1.1341E+18,"@VodafoneUK First phone: Nokia 3210
Favourite Phone: Sony Ericsson Walker W810i
First mobile game: Snake
Favourite Game: DBD Mobile",Nikss,defonotnikss,"Hertfordshire, UK"
